"","caseID","studyID","organism","system","duration","dist.cat","open","resp.cat","OEV","Deltabm.Tot","species","AUC.RR","AUC.pi"
"174","CK045_5","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.207782468766162,0.133842393689231,"Conochilus sp",0.190107149032943,0.00369492507559651
"175","CK045_5","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.207782468766162,0.133842393689231,"T. cylindrica",-0.544998796826844,-0.0067923461918724
"176","CK045_6","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.276066447451985,0.133842393689231,"Conochilus sp",0.272657179860585,0.102936308256067
"177","CK045_6","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.276066447451985,0.133842393689231,"K. cochlearis",0.0675148468274088,-0.0188266956453916
"178","CK045_6","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.276066447451985,0.133842393689231,"T. cylindrica",0.175694357525955,0.0158826136038897
"179","CK045_6","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.276066447451985,0.133842393689231,"Asplanchna sp",-0.546470386944986,-0.00996902877167592
"180","CK045_6","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.276066447451985,0.133842393689231,"Polyarthra sp.",-0.174109578109717,-0.0900231974428891
"181","CK045_7","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.25745951949389,0.133842393689231,"Asplanchna sp",0.0184790162479027,-0.00551110061646664
"182","CK045_7","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.25745951949389,0.133842393689231,"Conochilus sp",0.182545501591604,0.0312275113444722
"183","CK045_7","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.25745951949389,0.133842393689231,"T. cylindrica",0.540141172083084,0.0323492872994186
"184","CK045_7","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.25745951949389,0.133842393689231,"K. cochlearis",0.00682144152821927,-0.0604676732414571
"185","CK045_7","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.25745951949389,0.133842393689231,"Polyarthra sp.",0.0558809026917675,0.00240197521403303
"186","CK045_8","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.367064327449109,0.133842393689231,"Asplanchna sp",0.0583393401803945,-0.011119511809446
"187","CK045_8","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.367064327449109,0.133842393689231,"Polyarthra sp.",0.00316170975206963,0.0602844397813174
"188","CK045_8","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.367064327449109,0.133842393689231,"T. cylindrica",0.419576653442721,0.0104263580413841
"189","CK045_8","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.367064327449109,0.133842393689231,"Conochilus sp",0.221910809929678,0.0223223386342231
"190","CK045_8","CK045","zooplankton","freshwater",403,"chem","yes","abundance",0.367064327449109,0.133842393689231,"K. cochlearis",-0.0362854753598415,-0.0819136246474786
"191","CK049_1","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.267648312165308,0.133842393689231,"Aoteapsyche",0.110372830253818,0.000896585789565764
"192","CK049_1","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.267648312165308,0.133842393689231,"Hydrobiosis spp.",0.102996505643885,0.000872920216625686
"193","CK049_1","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.267648312165308,0.133842393689231,"Orthocladiinae (Chironomidae)",0.198652648627515,0.0255275641344568
"194","CK049_1","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.267648312165308,0.133842393689231,"Amphipoda",-0.556106814533787,-0.000297810049825769
"195","CK049_1","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.267648312165308,0.133842393689231,"Deleatidium",0.0982529127626904,0.0346670337623085
"196","CK049_1","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.267648312165308,0.133842393689231,"Austroclima sepia",-0.511442963416495,-0.00626627478792839
"197","CK049_1","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.267648312165308,0.133842393689231,"Nesameletus",-0.217587196695089,-0.00965400667897167
"198","CK049_1","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.267648312165308,0.133842393689231,"Hydora larvae",-0.254231063770538,-0.045746012386231
"199","CK049_2","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.320375622982667,0.133842393689231,"Aoteapsyche",-0.736481055934803,-0.0286398357544119
"200","CK049_2","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.320375622982667,0.133842393689231,"Hydrobiosis spp.",-0.187222035185086,0.00682331723106411
"201","CK049_2","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.320375622982667,0.133842393689231,"Orthocladiinae (Chironomidae)",-0.60849574953349,-0.0315464556342669
"202","CK049_2","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.320375622982667,0.133842393689231,"Amphipoda",0.143309907036543,0.00193836119877318
"203","CK049_2","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.320375622982667,0.133842393689231,"Deleatidium",-0.264804887798618,0.0925707887785044
"204","CK049_2","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.320375622982667,0.133842393689231,"Austroclima sepia",-0.920921364714468,-0.0084903127262667
"205","CK049_2","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.320375622982667,0.133842393689231,"Nesameletus",-0.166100703996114,0.00779081252139805
"206","CK049_2","CK049","macroinvertebrate","freshwater",42,"phys","yes","abundance",0.320375622982667,0.133842393689231,"Hydora larvae",-0.595909386260264,-0.0404466756147942
"207","CK053_1","CK053","macroinvertebrate","marine",378,"phys","yes","abundance",0.280669801614659,0.133842393689231,"Barantolla sp",-0.653896889434422,-0.163458206482725
"208","CK053_1","CK053","macroinvertebrate","marine",378,"phys","yes","abundance",0.280669801614659,0.133842393689231,"Exogene heterosetosa",-0.394991462312133,0.0144812566873427
"209","CK053_1","CK053","macroinvertebrate","marine",378,"phys","yes","abundance",0.280669801614659,0.133842393689231,"Owenia petersenae",-0.0280796429519555,0.0657028790880438
"210","CK053_1","CK053","macroinvertebrate","marine",378,"phys","yes","abundance",0.280669801614659,0.133842393689231,"Scolanthus sp A",-0.0261004492214294,0.0683009856081589
"211","CK053_1","CK053","macroinvertebrate","marine",378,"phys","yes","abundance",0.280669801614659,0.133842393689231,"Tawera spissa",-0.173801486299581,0.0281018110065652
"212","CK056_1","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.143484318958885,0.133842393689231,"T. benedii",0.43062951739586,0.0982054569450043
"213","CK056_1","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.143484318958885,0.133842393689231,"S. shrubsolii",0.597147697682279,0.0672543541652801
"214","CK056_1","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.143484318958885,0.133842393689231,"Tharyx sp. A",0.796651112544824,0.120125423195744
"215","CK056_1","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.143484318958885,0.133842393689231,"H. diversicolor",0.103052992886655,-0.0260028755303834
"216","CK056_1","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.143484318958885,0.133842393689231,"Hydrobia ulvae",0.0557676621835172,-0.259582358775645
"217","CK056_2","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.290345148876619,0.133842393689231,"T. benedii",0.264742550431612,-0.0529788023428233
"218","CK056_2","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.290345148876619,0.133842393689231,"S. shrubsolii",0.539969581535299,0.101255786115739
"219","CK056_2","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.290345148876619,0.133842393689231,"Tharyx sp. A",0.73349810788544,0.0835527693350626
"220","CK056_2","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.290345148876619,0.133842393689231,"H. diversicolor",0.184799191704384,-0.00592364868954559
"221","CK056_2","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.290345148876619,0.133842393689231,"Hydrobia ulvae",0.158888355715496,-0.133471152570567
"222","CK056_3","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.590592530955559,0.133842393689231,"T. benedii",-0.0802208935186339,-0.165084281355509
"223","CK056_3","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.590592530955559,0.133842393689231,"S. shrubsolii",0.469897182290158,0.141231531957806
"224","CK056_3","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.590592530955559,0.133842393689231,"Tharyx sp. A",0.725165245713191,0.069054358169378
"225","CK056_3","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.590592530955559,0.133842393689231,"H. diversicolor",0.175191098491956,-0.00876905859573886
"226","CK056_3","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.590592530955559,0.133842393689231,"Hydrobia ulvae",0.130755475767644,-0.0470797806587675
"227","CK056_4","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.386990358077068,0.133842393689231,"T. benedii",-0.509477493587082,-0.175703688795949
"228","CK056_4","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.386990358077068,0.133842393689231,"S. shrubsolii",-0.667092670195991,-0.0649509995636094
"229","CK056_4","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.386990358077068,0.133842393689231,"H. diversicolor",0.149151321236251,0.0722901148206816
"230","CK056_4","CK056","macroinvertebrate","marine",365,"phys","yes","abundance",0.386990358077068,0.133842393689231,"Hydrobia ulvae",-0.0134643871372443,0.226317001190923
"231","CK059_1","CK059","zooplankton","marine",12,"chem","yes","abundance",0.336286023324869,0.133842393689231,"Parastenhelia spinosa",-0.451848134313764,-0.0453868295623445
"232","CK059_1","CK059","zooplankton","marine",12,"chem","yes","abundance",0.336286023324869,0.133842393689231,"Ectinosoma dentatum",-0.288265555097414,0.0996552879440717
"233","CK059_1","CK059","zooplankton","marine",12,"chem","yes","abundance",0.336286023324869,0.133842393689231,"Cyclopina graciales",-0.507601303820957,-0.0682706067266328
"234","CK059_1","CK059","zooplankton","marine",12,"chem","yes","abundance",0.336286023324869,0.133842393689231,"Heterolaophonte stroemi paraminuta",-0.427128952462597,0.0140021483449056
"235","CK059_2","CK059","zooplankton","marine",12,"chem","yes","abundance",0.299979493903529,0.133842393689231,"Parastenhelia spinosa",-0.455983242687711,0.00546627484098108
"236","CK059_2","CK059","zooplankton","marine",12,"chem","yes","abundance",0.299979493903529,0.133842393689231,"Ectinosoma dentatum",-0.252902111478285,0.140978027645673
"237","CK059_2","CK059","zooplankton","marine",12,"chem","yes","abundance",0.299979493903529,0.133842393689231,"Cyclopina graciales",-0.543047037214778,-0.0659760066485358
"238","CK059_2","CK059","zooplankton","marine",12,"chem","yes","abundance",0.299979493903529,0.133842393689231,"Heterolaophonte stroemi paraminuta",-0.602485580336932,-0.0804682958381184
"239","CK059_3","CK059","zooplankton","marine",12,"chem","yes","abundance",0.357568869579794,0.133842393689231,"Parastenhelia spinosa",-0.451523018264598,0.0873767295585025
"240","CK059_3","CK059","zooplankton","marine",12,"chem","yes","abundance",0.357568869579794,0.133842393689231,"Ectinosoma dentatum",-0.419199007811241,0.0646244985316526
"241","CK059_3","CK059","zooplankton","marine",12,"chem","yes","abundance",0.357568869579794,0.133842393689231,"Cyclopina graciales",-0.642590172100149,-0.0581881373753278
"242","CK059_3","CK059","zooplankton","marine",12,"chem","yes","abundance",0.357568869579794,0.133842393689231,"Heterolaophonte stroemi paraminuta",-0.708520996335559,-0.0938130907148272
"243","CK062_1","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0208620480844714,0.133842393689231,"P. elegans",-0.156801742781079,0.000848156971232245
"244","CK062_1","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0208620480844714,0.133842393689231,"Hydrobia ulvae",-0.0163108667767186,0.118431577016706
"245","CK062_1","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0208620480844714,0.133842393689231,"S. armiger",-0.276895197669905,-0.0302843347966044
"246","CK062_1","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0208620480844714,0.133842393689231,"T. benedii",-0.235451740074488,-0.0237755662246421
"247","CK062_1","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0208620480844714,0.133842393689231,"B. sarsii",-0.257790139463341,-0.0170180188693254
"248","CK062_1","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0208620480844714,0.133842393689231,"C. arenarium",-0.592996342359892,-0.0482018140973669
"249","CK062_2","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0232822132377249,0.133842393689231,"P. elegans",-0.103717819970828,0.0316749441586085
"250","CK062_2","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0232822132377249,0.133842393689231,"Hydrobia ulvae",-0.0832714777590214,0.0467124486787879
"251","CK062_2","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0232822132377249,0.133842393689231,"S. armiger",-0.110725938138483,0.0115616304722805
"252","CK062_2","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0232822132377249,0.133842393689231,"T. benedii",-0.254876517561037,-0.0368272668965927
"253","CK062_2","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0232822132377249,0.133842393689231,"B. sarsii",-0.191882861165016,-0.0139128645602116
"254","CK062_2","CK062","macroinvertebrate","marine",182,"phys","yes","abundance",0.0232822132377249,0.133842393689231,"C. arenarium",-0.494617689711013,-0.0392088918528726
"255","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"Ankistrodesmus falcatus",-0.0788756335340185,0.0370823497428498
"256","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"Unicellular green algae",-0.0994949673834565,0.0249997553451458
"257","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"Scendesmus spp.",-0.140154353845978,-0.00130440730199779
"258","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"Crucigenia tetrapedia",-0.916560277957336,-0.0258333135284925
"259","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"colonial green algae",-0.489944811933213,-0.0053343527208628
"260","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"Dictyosphaerium pulchellum",-0.165297974085833,-0.000861420925959345
"261","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"Synedra spp.",-0.429284829909955,-0.0065594282293544
"262","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"Nitzschia sp.",-0.116836585696989,0.00218091742249387
"263","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"Melosira varians",-0.265863140127846,-0.0017314471589731
"264","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"Centric diatoms",0.222244631594081,0.032432417203817
"265","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"unicellular blue-green algae",-0.305214502042962,-0.0388827965882799
"266","CK066_1","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.105909680827419,0.133842393689231,"colonial blue-green algae",-0.531816406455109,-0.020500384786971
"267","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"Ankistrodesmus falcatus",-0.0106772735134504,0.0321315253006247
"268","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"Unicellular green algae",-0.0193496537769139,0.0361065869462405
"269","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"Scendesmus spp.",0.0736412884870363,0.00692047317661781
"270","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"Crucigenia tetrapedia",-0.659453999702548,-0.0213584178635351
"271","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"colonial green algae",-0.350641748321515,-0.00437355407279238
"272","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"Dictyosphaerium pulchellum",-0.31463287108384,-0.00809498853382641
"273","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"Synedra spp.",-0.44459248345803,-0.00754633453997126
"274","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"Nitzschia sp.",-0.393950730634078,-0.018924939349172
"275","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"Melosira varians",-0.347736072966151,-0.00385680739595122
"276","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"Centric diatoms",0.250243988126619,0.0227317574338736
"277","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"unicellular blue-green algae",-0.151087391025033,-0.0220953526192908
"278","CK066_2","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.047528091067984,0.133842393689231,"colonial blue-green algae",-0.472073396903057,-0.0147551954596392
"279","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"Ankistrodesmus falcatus",-0.376587071846952,-0.0629214488225155
"280","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"Unicellular green algae",-0.214365289941327,0.0663004222038034
"281","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"Scendesmus spp.",-0.0364550662082222,0.0209754434955815
"282","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"Crucigenia tetrapedia",-0.486543627977506,-0.010367408731601
"283","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"colonial green algae",-0.536948938547025,-0.00420703761772985
"284","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"Dictyosphaerium pulchellum",-0.253977547842967,0.00459334925796834
"285","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"Synedra spp.",-0.689042958007173,-0.00862795960251817
"286","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"Nitzschia sp.",-0.608917054040894,-0.0217332838841915
"287","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"Melosira varians",-0.677649851032672,-0.0074542385976768
"288","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"Centric diatoms",0.100931907954256,0.0306563927514177
"289","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"unicellular blue-green algae",-0.303934829970112,-0.0102125402499553
"290","CK066_3","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.265266232497288,0.133842393689231,"colonial blue-green algae",-0.333021582448326,0.00156377650274862
"291","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"Ankistrodesmus falcatus",-0.623113096686012,-0.142216607110094
"292","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"Unicellular green algae",-0.248871473687538,0.141477064317518
"293","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"Scendesmus spp.",-0.382868028365845,0.000902624046517121
"294","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"Crucigenia tetrapedia",-0.881001933152469,-0.0236443858629196
"295","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"colonial green algae",-0.723811934072375,-0.00576742445947284
"296","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"Dictyosphaerium pulchellum",-0.472145387613524,-0.00152810934774042
"297","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"Synedra spp.",-0.736480174210159,-0.00838139183061005
"298","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"Nitzschia sp.",-0.426294753960601,-0.00178618950488376
"299","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"Melosira varians",-0.416656479104948,0.000659763968344396
"300","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"Centric diatoms",-0.155698017771781,0.0229546132375509
"301","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"unicellular blue-green algae",-0.316572140780182,0.0224491418618503
"302","CK066_4","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.337472345370808,0.133842393689231,"colonial blue-green algae",-0.729175031350697,-0.0184928729390223
"303","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"Ankistrodesmus falcatus",-0.4893614137819,-0.0418736021237464
"304","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"Unicellular green algae",-0.24842880147228,0.167278274894785
"305","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"Scendesmus spp.",-0.640099255665694,-0.00899422746906325
"306","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"Crucigenia tetrapedia",-0.953528374701956,-0.0263326605487929
"307","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"colonial green algae",-0.685173420260671,-0.00530287151602596
"308","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"Dictyosphaerium pulchellum",-0.209896418102321,0.0162222033304912
"309","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"Synedra spp.",-0.470544496349342,0.00029950151744953
"310","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"Nitzschia sp.",-0.460521776540793,-0.00517206440784422
"311","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"Melosira varians",-0.388988395053085,0.00363361293595417
"312","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"Centric diatoms",-0.34342612886207,0.00539026742195475
"313","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"unicellular blue-green algae",-0.803123093879397,-0.110138796793627
"314","CK066_5","CK066","periphyton","freshwater",21,"chem","yes","abundance",0.385458756228461,0.133842393689231,"colonial blue-green algae",-0.725543545704098,-0.0199074733839559
"315","CK067_1 & CK067_2","CK067","macroalgae","marine",380,"phys","yes","biomass",0.22905653608348,0.133842393689231,"Endocladia",-0.349061061368338,-0.10842419220432
"316","CK067_1 & CK067_2","CK067","macroalgae","marine",380,"phys","yes","biomass",0.22905653608348,0.133842393689231,"Mastocarpus",-0.0426058477785738,0.0245886288789463
"317","CK067_1 & CK067_2","CK067","macroalgae","marine",380,"phys","yes","biomass",0.22905653608348,0.133842393689231,"Pelvetiopsis",-0.192152579073506,0.010087054264185
"318","CK067_1 & CK067_2","CK067","macroalgae","marine",380,"phys","yes","biomass",0.22905653608348,0.133842393689231,"Fucus",-0.10764469186103,0.0463390868500725
"319","CK067_1 & CK067_2","CK067","macroalgae","marine",380,"phys","yes","biomass",0.22905653608348,0.133842393689231,"Iridiaea",-0.168328817655473,0.0274094222111161
"320","CK069_1","CK069","macrophytes","marine",360,"phys","yes","biomass",0.312013357379635,0.133842393689231,"E. radiata",-0.551631803964479,-0.0179358989391524
"321","CK069_1","CK069","macrophytes","marine",360,"phys","yes","biomass",0.312013357379635,0.133842393689231,"Zonaria robophora",0.333432899901916,0.342646070180776
"322","CK069_1","CK069","macrophytes","marine",360,"phys","yes","biomass",0.312013357379635,0.133842393689231,"Neogoniolithon sp",-0.496837763837944,-0.140666042574072
"323","CK069_1","CK069","macrophytes","marine",360,"phys","yes","biomass",0.312013357379635,0.133842393689231,"Peyssonelia/Hildenbrandia",-0.553056730638676,-0.184044128667552
"324","CK069_2","CK069","macrophytes","marine",360,"phys","yes","biomass",0.0962607249148857,0.133842393689231,"E. radiata",-0.426778122155661,-0.020586872369739
"325","CK069_2","CK069","macrophytes","marine",360,"phys","yes","biomass",0.0962607249148857,0.133842393689231,"Zonaria robophora",0.531014551957501,0.278814577758675
"326","CK069_2","CK069","macrophytes","marine",360,"phys","yes","biomass",0.0962607249148857,0.133842393689231,"Sargassum spp",0.527384362163708,0.109268678462825
"327","CK069_2","CK069","macrophytes","marine",360,"phys","yes","biomass",0.0962607249148857,0.133842393689231,"Padina fragile",0.620000140149314,0.0688786567279821
"328","CK069_2","CK069","macrophytes","marine",360,"phys","yes","biomass",0.0962607249148857,0.133842393689231,"Neogoniolithon sp",-0.457262767828759,-0.155965055762497
"329","CK069_2","CK069","macrophytes","marine",360,"phys","yes","biomass",0.0962607249148857,0.133842393689231,"Peyssonelia/Hildenbrandia",-0.453440590232889,-0.150013051216032
"330","CK069_2","CK069","macrophytes","marine",360,"phys","yes","biomass",0.0962607249148857,0.133842393689231,"Tedania connectans",-0.374112522876314,-0.0690776218087336
"331","CK069_2","CK069","macrophytes","marine",360,"phys","yes","biomass",0.0962607249148857,0.133842393689231,"Didemnum moseleyi",-0.493278480898861,-0.0613193117924808
"332","CK069_3","CK069","macrophytes","marine",360,"phys","yes","biomass",0.288355563521214,0.133842393689231,"E. radiata",-0.657179938123693,-0.0242856886695601
"333","CK069_3","CK069","macrophytes","marine",360,"phys","yes","biomass",0.288355563521214,0.133842393689231,"Zonaria robophora",0.46848515034908,0.251564684341368
"334","CK069_3","CK069","macrophytes","marine",360,"phys","yes","biomass",0.288355563521214,0.133842393689231,"Neogoniolithon sp",-0.503013272930387,-0.221827671579139
"335","CK069_3","CK069","macrophytes","marine",360,"phys","yes","biomass",0.288355563521214,0.133842393689231,"Peyssonelia/Hildenbrandia",-0.293091151463284,-0.00545132409266901
"336","CK069_4","CK069","macrophytes","marine",360,"phys","yes","biomass",0.190084339528349,0.133842393689231,"E. radiata",-0.615931115989263,-0.040217597293487
"337","CK069_4","CK069","macrophytes","marine",360,"phys","yes","biomass",0.190084339528349,0.133842393689231,"Zonaria robophora",0.715091072613825,0.130127337971816
"338","CK069_4","CK069","macrophytes","marine",360,"phys","yes","biomass",0.190084339528349,0.133842393689231,"Sargassum spp",0.641900285978241,0.348518144994728
"339","CK069_4","CK069","macrophytes","marine",360,"phys","yes","biomass",0.190084339528349,0.133842393689231,"Neogoniolithon sp",-0.504613621677829,-0.159790112793146
"340","CK069_4","CK069","macrophytes","marine",360,"phys","yes","biomass",0.190084339528349,0.133842393689231,"Peyssonelia/Hildenbrandia",-0.490340083714352,-0.241261376811231
"341","CK069_4","CK069","macrophytes","marine",360,"phys","yes","biomass",0.190084339528349,0.133842393689231,"Tedania connectans",-0.634570800303056,-0.03737639606868
"342","CK069_5","CK069","macrophytes","marine",360,"phys","yes","biomass",0.179886722711218,0.133842393689231,"E. radiata",-0.212387485481997,0.00440573004443514
"343","CK069_5","CK069","macrophytes","marine",360,"phys","yes","biomass",0.179886722711218,0.133842393689231,"Neogoniolithon sp",-0.225152119162532,-0.0883620215410407
