"","caseID","studyID","system","organism","duration","dist.cat","open","species","resp.cat","sum.con","AUC.RR","AUC.pi","con.pi","mean.delta.pi","mean.RR"
"145","CK043_2","CK043","freshwater","macroinvertebrate",30,"phys","yes","Baetis rhodani","abundance",3224.17582417582,0.152200025663326,0.0246499427196795,0.0451270528852914,0.00821233721432211,-0.151860267007676
"146","CK045_1","CK045","freshwater","zooplankton",403,"chem","yes","Holopedium sp","abundance",20.54,0.366847918312973,0.133455604248655,0.11634900691882,0.0788641716357533,0.16437147232838
"147","CK045_1","CK045","freshwater","zooplankton",403,"chem","yes","Bosmina sp","abundance",56.3,-0.19561414232554,-0.102336364648303,0.212639135124023,-0.0530046294673395,-0.228291124852205
"148","CK045_1","CK045","freshwater","zooplankton",403,"chem","yes","Diaphanasoma sp","abundance",22.97,-0.325427469087276,-0.0185447181068238,0.147792719704321,-0.0312493885421781,-0.234945470898656
"149","CK045_1","CK045","freshwater","zooplankton",403,"chem","yes","Cladocera","abundance",116.57,0.117040243524552,-0.013467238954244,0.5527776821937,-0.000860031334671241,-0.106817974911601
"150","CK045_2","CK045","freshwater","zooplankton",403,"chem","yes","Holopedium sp","abundance",20.54,0.162634808277026,0.0653172877395909,0.11634900691882,0.126490483835723,0.120974184737018
"151","CK045_2","CK045","freshwater","zooplankton",403,"chem","yes","Bosmina sp","abundance",56.3,-0.0871567399719035,-0.0467379872657623,0.212639135124023,-0.107566440116665,-0.327795280400882
"152","CK045_2","CK045","freshwater","zooplankton",403,"chem","yes","Diaphanasoma sp","abundance",22.97,-0.104680537018059,-0.0225552034444123,0.147792719704321,-0.0666301227053883,-0.391470440512852
"153","CK045_2","CK045","freshwater","zooplankton",403,"chem","yes","Cladocera","abundance",116.57,-0.00822945342293883,0.00240910640632671,0.5527776821937,0.0343800544452533,-0.242011040953389
"154","CK045_3","CK045","freshwater","zooplankton",403,"chem","yes","Bosmina sp","abundance",56.3,-0.317629791365361,-0.0767275797514475,0.212639135124023,-0.0933495156587209,-0.487596676625025
"155","CK045_3","CK045","freshwater","zooplankton",403,"chem","yes","Holopedium sp","abundance",20.54,0.00195595852219788,0.106109891744858,0.11634900691882,0.12516026244608,-0.247630765137729
"156","CK045_3","CK045","freshwater","zooplankton",403,"chem","yes","Diaphanasoma sp","abundance",22.97,-0.615757631827085,-0.0334115560260966,0.147792719704321,-0.0627521412724822,-0.644170327171871
"157","CK045_3","CK045","freshwater","zooplankton",403,"chem","yes","Cladocera","abundance",116.57,-0.216904340084475,0.00296381201153968,0.5527776821937,0.0183909662306265,-0.493405380960414
"158","CK045_4","CK045","freshwater","zooplankton",403,"chem","yes","Bosmina sp","abundance",56.3,-0.612305159539983,-0.110173295765273,0.212639135124023,-0.094472655639521,-0.597725514755464
"159","CK045_4","CK045","freshwater","zooplankton",403,"chem","yes","Diaphanasoma sp","abundance",22.97,-0.92467184283157,-0.0408007074117552,0.147792719704321,-0.0886551603399176,-0.880317758883422
"160","CK045_4","CK045","freshwater","zooplankton",403,"chem","yes","Cladocera","abundance",116.57,-0.460056772844244,0.0435814531098165,0.5527776821937,0.0927774054403681,-0.576042282030385
"161","CK045_4","CK045","freshwater","zooplankton",403,"chem","yes","Holopedium sp","abundance",20.54,-0.338609219297588,0.105750559879374,0.11634900691882,0.0726193784710869,-0.5630302895113
"162","CK045_5","CK045","freshwater","zooplankton",403,"chem","yes","K. cochlearis","abundance",66.76,0.270719829386049,0.148787829114207,0.296018471103551,0.0465256108696748,0.11865818881654
"163","CK045_5","CK045","freshwater","zooplankton",403,"chem","yes","Polyarthra sp.","abundance",42.12,-0.286256423988267,-0.146050803451545,0.212551931813316,-0.0418553370934635,-0.183588811750191
"164","CK045_5","CK045","freshwater","zooplankton",403,"chem","yes","Asplanchna sp","abundance",19.02,-0.685304473929198,0.000360395453614139,0.0882120770580058,0.0348723542519262,-0.123413813268491
"165","CK045_5","CK045","freshwater","zooplankton",403,"chem","yes","Conochilus sp","abundance",75.39,0.190107149032943,0.00369492507559651,0.306897259943372,-0.0378487871249147,0.0365055156894262
"166","CK045_5","CK045","freshwater","zooplankton",403,"chem","yes","T. cylindrica","abundance",15.95,-0.544998796826844,-0.0067923461918724,0.0963202600817547,-0.00169384090322275,-0.120103727710102
"167","CK045_6","CK045","freshwater","zooplankton",403,"chem","yes","Conochilus sp","abundance",75.39,0.272657179860585,0.102936308256067,0.306897259943372,0.0937043118596603,0.240789268589282
"168","CK045_6","CK045","freshwater","zooplankton",403,"chem","yes","K. cochlearis","abundance",66.76,0.0675148468274088,-0.0188266956453916,0.296018471103551,-0.0546117260457259,0.0932227925284513
"169","CK045_6","CK045","freshwater","zooplankton",403,"chem","yes","T. cylindrica","abundance",15.95,0.175694357525955,0.0158826136038897,0.0963202600817547,0.0356373663088858,0.34909509722167
"170","CK045_6","CK045","freshwater","zooplankton",403,"chem","yes","Asplanchna sp","abundance",19.02,-0.546470386944986,-0.00996902877167592,0.0882120770580058,-0.0126060838892135,-0.177365892068972
"171","CK045_6","CK045","freshwater","zooplankton",403,"chem","yes","Polyarthra sp.","abundance",42.12,-0.174109578109717,-0.0900231974428891,0.212551931813316,-0.0621238682336066,-0.0978982543159057
"172","CK045_7","CK045","freshwater","zooplankton",403,"chem","yes","Asplanchna sp","abundance",19.02,0.0184790162479027,-0.00551110061646664,0.0882120770580058,-4.69576903746763e-05,0.0935221165349881
"173","CK045_7","CK045","freshwater","zooplankton",403,"chem","yes","Conochilus sp","abundance",75.39,0.182545501591604,0.0312275113444722,0.306897259943372,0.00589687359285281,0.179778700102205
"174","CK045_7","CK045","freshwater","zooplankton",403,"chem","yes","T. cylindrica","abundance",15.95,0.540141172083084,0.0323492872994186,0.0963202600817547,0.0163572539918035,0.372991558845481
"175","CK045_7","CK045","freshwater","zooplankton",403,"chem","yes","K. cochlearis","abundance",66.76,0.00682144152821927,-0.0604676732414571,0.296018471103551,-0.0579929038432844,0.0350417904172355
"176","CK045_7","CK045","freshwater","zooplankton",403,"chem","yes","Polyarthra sp.","abundance",42.12,0.0558809026917675,0.00240197521403303,0.212551931813316,0.0357857339490028,0.19415155895356
"177","CK045_8","CK045","freshwater","zooplankton",403,"chem","yes","Asplanchna sp","abundance",19.02,0.0583393401803945,-0.011119511809446,0.0882120770580058,-0.0253184409288337,0.0349693693773667
"178","CK045_8","CK045","freshwater","zooplankton",403,"chem","yes","Polyarthra sp.","abundance",42.12,0.00316170975206963,0.0602844397813174,0.212551931813316,0.0633406770373035,0.207555589017157
"179","CK045_8","CK045","freshwater","zooplankton",403,"chem","yes","T. cylindrica","abundance",15.95,0.419576653442721,0.0104263580413841,0.0963202600817547,0.0236091058314121,0.452839627557245
"180","CK045_8","CK045","freshwater","zooplankton",403,"chem","yes","Conochilus sp","abundance",75.39,0.221910809929678,0.0223223386342231,0.306897259943372,0.0639490238370528,0.200919847271207
"181","CK045_8","CK045","freshwater","zooplankton",403,"chem","yes","K. cochlearis","abundance",66.76,-0.0362854753598415,-0.0819136246474786,0.296018471103551,-0.125580365776935,-0.00970361349759655
"182","CK049_1","CK049","freshwater","macroinvertebrate",42,"phys","yes","Aoteapsyche","abundance",1907.69230769231,0.110372830253818,0.000896585789565764,0.0365934313956339,0.00382900473302635,-0.0171992695844018
"183","CK049_1","CK049","freshwater","macroinvertebrate",42,"phys","yes","Hydrobiosis spp.","abundance",1020.38461538461,0.102996505643885,0.000872920216625686,0.0201304137771856,-0.000262761700263835,-0.0696405547521756
"184","CK049_1","CK049","freshwater","macroinvertebrate",42,"phys","yes","Orthocladiinae (Chironomidae)","abundance",3701.92307692307,0.198652648627515,0.0255275641344568,0.0785964931126014,0.0201901428915423,0.0124486889503207
"185","CK049_1","CK049","freshwater","macroinvertebrate",42,"phys","yes","Amphipoda","abundance",23.2307692307692,-0.556106814533787,-0.000297810049825769,0.000430406714868276,-0.000163175048016895,-0.413716620458206
"186","CK049_1","CK049","freshwater","macroinvertebrate",42,"phys","yes","Deleatidium","abundance",37499.3565,0.0982529127626904,0.0346670337623085,0.757328230968479,0.0336501771818115,-0.0647325890248726
"187","CK049_1","CK049","freshwater","macroinvertebrate",42,"phys","yes","Austroclima sepia","abundance",422.222222222221,-0.511442963416495,-0.00626627478792839,0.00839706165747476,-0.0040051166844559,-0.546678001908512
"188","CK049_1","CK049","freshwater","macroinvertebrate",42,"phys","yes","Nesameletus","abundance",949.999999999998,-0.217587196695089,-0.00965400667897167,0.0199161889536567,-0.0105308509432767,-0.338627404704416
"189","CK049_1","CK049","freshwater","macroinvertebrate",42,"phys","yes","Hydora larvae","abundance",3628.57142857143,-0.254231063770538,-0.045746012386231,0.0786077734201006,-0.0427074204303668,-0.318517126148705
"190","CK049_2","CK049","freshwater","macroinvertebrate",42,"phys","yes","Aoteapsyche","abundance",1907.69230769231,-0.736481055934803,-0.0286398357544119,0.0365934313956339,-0.0231150669326162,-0.76014933318957
"191","CK049_2","CK049","freshwater","macroinvertebrate",42,"phys","yes","Hydrobiosis spp.","abundance",1020.38461538461,-0.187222035185086,0.00682331723106411,0.0201304137771856,0.00575356076028465,-0.299571153851758
"192","CK049_2","CK049","freshwater","macroinvertebrate",42,"phys","yes","Orthocladiinae (Chironomidae)","abundance",3701.92307692307,-0.60849574953349,-0.0315464556342669,0.0785964931126014,-0.0161991954039573,-0.589763632593826
"193","CK049_2","CK049","freshwater","macroinvertebrate",42,"phys","yes","Amphipoda","abundance",23.2307692307692,0.143309907036543,0.00193836119877318,0.000430406714868276,0.00427997058566164,0.295531078475004
"194","CK049_2","CK049","freshwater","macroinvertebrate",42,"phys","yes","Deleatidium","abundance",37499.3565,-0.264804887798618,0.0925707887785044,0.757328230968479,0.0532794065836188,-0.379422422701336
"195","CK049_2","CK049","freshwater","macroinvertebrate",42,"phys","yes","Austroclima sepia","abundance",422.222222222221,-0.920921364714468,-0.0084903127262667,0.00839706165747476,-0.00713064680646504,-0.916691844553914
"196","CK049_2","CK049","freshwater","macroinvertebrate",42,"phys","yes","Nesameletus","abundance",949.999999999998,-0.166100703996114,0.00779081252139805,0.0199161889536567,0.0083271037847023,-0.252394770017599
"197","CK049_2","CK049","freshwater","macroinvertebrate",42,"phys","yes","Hydora larvae","abundance",3628.57142857143,-0.595909386260264,-0.0404466756147942,0.0786077734201006,-0.0251951325712288,-0.601757930178983
"198","CK053_1","CK053","marine","macroinvertebrate",378,"phys","yes","Barantolla sp","abundance",655.637515925647,-0.653896889434422,-0.184073780319145,0.303886974708866,-0.217007260692857,-0.711299145939406
"199","CK053_1","CK053","marine","macroinvertebrate",378,"phys","yes","Exogene heterosetosa","abundance",81.9335097405071,-0.394991462312133,-0.00566797909713845,0.0352756794250151,0.00226062336750712,-0.360907613118639
"200","CK053_1","CK053","marine","macroinvertebrate",378,"phys","yes","Owenia petersenae","abundance",143.303169884464,-0.0280796429519555,0.0424701390052778,0.0550792705856987,0.0242252128628039,-0.21655025140668
"201","CK053_1","CK053","marine","macroinvertebrate",378,"phys","yes","Scolanthus sp A","abundance",161.932638593969,-0.0261004492214294,0.031667289176574,0.0559804258144449,0.0303353098546671,0.116074537315921
"202","CK053_1","CK053","marine","macroinvertebrate",378,"phys","yes","Tawera spissa","abundance",89.6039550052812,-0.173801486299581,0.00184601859379332,0.0296825673239603,0.0306282571026077,0.00483508628306723
"203","CK056_1","CK056","marine","macroinvertebrate",365,"phys","yes","T. benedii","abundance",177.018633540373,0.43062951739586,0.0982054569450043,0.298544062215616,0.214189542768156,0.610811726919921
"204","CK056_1","CK056","marine","macroinvertebrate",365,"phys","yes","S. shrubsolii","abundance",36.6451612903224,0.597147697682279,0.0672543541652801,0.0535256207210707,0.0805542957265803,0.721884348713618
"205","CK056_1","CK056","marine","macroinvertebrate",365,"phys","yes","Tharyx sp. A","abundance",36.235294117647,0.796651112544824,0.120125423195744,0.0509572104391062,0.140638593815121,0.856998904709748
"206","CK056_1","CK056","marine","macroinvertebrate",365,"phys","yes","H. diversicolor","abundance",30.0742574257424,0.103052992886655,-0.0260028755303834,0.0518032977612289,-0.0240364280564698,0.297256235827667
"207","CK056_1","CK056","marine","macroinvertebrate",365,"phys","yes","Hydrobia ulvae","abundance",166.161616161616,0.0557676621835172,-0.259582358775645,0.545169808862978,-0.411346004253388,0.138955008694544
"208","CK056_2","CK056","marine","macroinvertebrate",365,"phys","yes","T. benedii","abundance",177.018633540373,0.264742550431612,-0.0529788023428233,0.298544062227314,0.0218415702495914,0.416346904009497
"209","CK056_2","CK056","marine","macroinvertebrate",365,"phys","yes","S. shrubsolii","abundance",36.6451612903224,0.539969581535299,0.101255786115739,0.0669070259057686,0.140799300045378,0.668867123002197
"210","CK056_2","CK056","marine","macroinvertebrate",365,"phys","yes","Tharyx sp. A","abundance",36.235294117647,0.73349810788544,0.0835527693350626,0.0636965130576537,0.0671588791461496,0.82063756834399
"211","CK056_2","CK056","marine","macroinvertebrate",365,"phys","yes","H. diversicolor","abundance",30.0742574059405,0.184799191704384,-0.00592364868954559,0.0518032977361952,-0.00661843057498118,0.288823683525231
"212","CK056_2","CK056","marine","macroinvertebrate",365,"phys","yes","Hydrobia ulvae","abundance",166.161616161616,0.158888355715496,-0.133471152570567,0.545169808865753,-0.181589683027833,0.219935668898565
"213","CK056_3","CK056","marine","macroinvertebrate",365,"phys","yes","T. benedii","abundance",177.018633540373,-0.0802208935186339,-0.165084281355509,0.298544062227314,-0.108910911746564,0.0817604355716879
"214","CK056_3","CK056","marine","macroinvertebrate",365,"phys","yes","S. shrubsolii","abundance",36.6451612903224,0.469897182290158,0.141231531957806,0.0669070259057686,0.187521781968689,0.612568589685717
"215","CK056_3","CK056","marine","macroinvertebrate",365,"phys","yes","Tharyx sp. A","abundance",36.235294117647,0.725165245713191,0.069054358169378,0.0636965130576537,0.065097966172144,0.828671328671329
"216","CK056_3","CK056","marine","macroinvertebrate",365,"phys","yes","H. diversicolor","abundance",30.0742574059405,0.175191098491956,-0.00876905859573886,0.0518032977361952,-0.00910618346133102,0.212282904902556
"217","CK056_3","CK056","marine","macroinvertebrate",365,"phys","yes","Hydrobia ulvae","abundance",166.161616161616,0.130755475767644,-0.0470797806587675,0.545169808865753,-0.0840787033047719,0.223114977052471
"218","CK056_4","CK056","marine","macroinvertebrate",365,"phys","yes","T. benedii","abundance",177.018633540373,-0.509477493587082,-0.175703688795949,0.298544062251781,-0.0664195382641557,-0.354840714840714
"219","CK056_4","CK056","marine","macroinvertebrate",365,"phys","yes","S. shrubsolii","abundance",36.6451612903224,-0.667092670195991,-0.0649509995636094,0.0669070259150339,-0.0510250091731211,-0.412357183661811
"220","CK056_4","CK056","marine","macroinvertebrate",365,"phys","yes","H. diversicolor","abundance",30.0742574059405,0.149151321236251,0.0722901148206816,0.0518032977421367,0.0893327877885213,0.302924971018707
"221","CK056_4","CK056","marine","macroinvertebrate",365,"phys","yes","Hydrobia ulvae","abundance",166.161616120202,-0.0134643871372443,0.226317001190923,0.545169808813258,0.0649405980646476,-0.154910366565702
"222","CK059_1","CK059","marine","zooplankton",12,"chem","yes","Parastenhelia spinosa","abundance",498.733646427373,-0.451848134313764,-0.0453868295623445,0.349984061624524,-0.0572923959680344,-0.532331007269488
"223","CK059_1","CK059","marine","zooplankton",12,"chem","yes","Ectinosoma dentatum","abundance",308.848710149825,-0.288265555097414,0.0996552879440717,0.208862135879119,0.099284540789457,-0.383765941568284
"224","CK059_1","CK059","marine","zooplankton",12,"chem","yes","Cyclopina graciales","abundance",357.904738799936,-0.507601303820957,-0.0682706067266328,0.25651126201617,-0.0776162145744996,-0.579824467023654
"225","CK059_1","CK059","marine","zooplankton",12,"chem","yes","Heterolaophonte stroemi paraminuta","abundance",268.829517560044,-0.427128952462597,0.0140021483449056,0.184642540480187,0.035624069753077,-0.480735167683777
"226","CK059_2","CK059","marine","zooplankton",12,"chem","yes","Parastenhelia spinosa","abundance",498.733646427373,-0.455983242687711,0.00546627484098108,0.349984061624524,0.0187825360286903,-0.531281810649354
"227","CK059_2","CK059","marine","zooplankton",12,"chem","yes","Ectinosoma dentatum","abundance",308.848710149825,-0.252902111478285,0.140978027645673,0.208862135879119,0.137406256524825,-0.352343332339046
"228","CK059_2","CK059","marine","zooplankton",12,"chem","yes","Cyclopina graciales","abundance",357.904738799936,-0.543047037214778,-0.0659760066485358,0.25651126201617,-0.0935098553628445,-0.606465997947249
"229","CK059_2","CK059","marine","zooplankton",12,"chem","yes","Heterolaophonte stroemi paraminuta","abundance",268.829517560044,-0.602485580336932,-0.0804682958381184,0.184642540480187,-0.0626789371906712,-0.647773911873279
"230","CK059_3","CK059","marine","zooplankton",12,"chem","yes","Parastenhelia spinosa","abundance",498.733646427373,-0.451523018264598,0.0873767295585025,0.349984061624524,0.101393152614187,-0.528706473123165
"231","CK059_3","CK059","marine","zooplankton",12,"chem","yes","Ectinosoma dentatum","abundance",308.848710149825,-0.419199007811241,0.0646244985316526,0.208862135879119,0.0461313172039553,-0.501360872260114
"232","CK059_3","CK059","marine","zooplankton",12,"chem","yes","Cyclopina graciales","abundance",357.904738799936,-0.642590172100149,-0.0581881373753278,0.25651126201617,-0.074176872469466,-0.695931137066808
"233","CK059_3","CK059","marine","zooplankton",12,"chem","yes","Heterolaophonte stroemi paraminuta","abundance",268.829517560044,-0.708520996335559,-0.0938130907148272,0.184642540480187,-0.0733475973486762,-0.737194668571916
"234","CK062_1","CK062","marine","macroinvertebrate",182,"phys","yes","P. elegans","abundance",29.860465116279,-0.156801742781079,0.000848156971232245,0.200519209727108,0.00440507605976509,-0.176470303006568
"235","CK062_1","CK062","marine","macroinvertebrate",182,"phys","yes","Hydrobia ulvae","abundance",47.1764705882353,-0.0163108667767186,0.118431577016706,0.322860822110365,0.10427929094403,-0.0502830172124127
"236","CK062_1","CK062","marine","macroinvertebrate",182,"phys","yes","S. armiger","abundance",24.1375565610859,-0.276895197669905,-0.0302843347966044,0.162643381178713,0.00384291109514255,-0.187451125304887
"237","CK062_1","CK062","marine","macroinvertebrate",182,"phys","yes","T. benedii","abundance",24.375,-0.235451740074488,-0.0237755662246421,0.166477145081455,-0.0201123908106757,-0.251707913546257
"238","CK062_1","CK062","marine","macroinvertebrate",182,"phys","yes","B. sarsii","abundance",11.0442477876106,-0.257790139463341,-0.0170180188693254,0.0722433562149194,-0.0403393523438808,-0.484145274911158
"239","CK062_1","CK062","marine","macroinvertebrate",182,"phys","yes","C. arenarium","abundance",11.1724137931034,-0.592996342359892,-0.0482018140973669,0.0752560856874398,-0.0520755349443811,-0.645123443144208
"240","CK062_2","CK062","marine","macroinvertebrate",182,"phys","yes","P. elegans","abundance",29.860465116279,-0.103717819970828,0.0316749441586085,0.200519209727108,0.0358926855813068,-0.117910538656642
"241","CK062_2","CK062","marine","macroinvertebrate",182,"phys","yes","Hydrobia ulvae","abundance",47.1764705882353,-0.0832714777590214,0.0467124486787879,0.322860822110365,0.0533939565992606,-0.100605938025069
"242","CK062_2","CK062","marine","macroinvertebrate",182,"phys","yes","S. armiger","abundance",24.1375565610859,-0.110725938138483,0.0115616304722805,0.162643381178713,0.020383208456509,-0.117035541054039
"243","CK062_2","CK062","marine","macroinvertebrate",182,"phys","yes","T. benedii","abundance",24.375,-0.254876517561037,-0.0368272668965927,0.166477145081455,-0.0226153409499156,-0.245172820992233
"244","CK062_2","CK062","marine","macroinvertebrate",182,"phys","yes","B. sarsii","abundance",11.0442477876106,-0.191882861165016,-0.0139128645602116,0.0722433562149194,-0.0414926401329144,-0.462844801339041
"245","CK062_2","CK062","marine","macroinvertebrate",182,"phys","yes","C. arenarium","abundance",11.1724137931034,-0.494617689711013,-0.0392088918528726,0.0752560856874398,-0.0455618695542463,-0.563958629071738
"246","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","Ankistrodesmus falcatus","abundance",25388.4297520661,-0.0788756335340185,0.0370823497428498,0.279122885685652,0.0293830722441392,-0.0796833144659231
"247","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","Unicellular green algae","abundance",30295.0819672131,-0.0994949673834565,0.0249997553451458,0.356760206734496,-0.00358816272074997,-0.138218701706846
"248","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","Scendesmus spp.","abundance",1612.5,-0.140154353845978,-0.00130440730199779,0.0207457217306935,0.00100086510462216,-0.0930237968384074
"249","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","Crucigenia tetrapedia","abundance",2336,-0.916560277957336,-0.0258333135284925,0.0268585699030374,-0.0231006902299742,-0.810340823392292
"250","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","colonial green algae","abundance",842.857144,-0.489944811933213,-0.0053343527208628,0.01182197074041,-0.00596992342175155,-0.450558623768915
"251","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","Dictyosphaerium pulchellum","abundance",1726.31578947368,-0.165297974085833,-0.000861420925959345,0.0184348750433775,-0.00153277153657122,-0.176730064546669
"252","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","Synedra spp.","abundance",1231.73076923077,-0.429284829909955,-0.0065594282293544,0.0160771123686989,-0.00924103368197535,-0.485292114328379
"253","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","Nitzschia sp.","abundance",3288,-0.116836585696989,0.00218091742249387,0.042478786744713,0.00829933469684088,-0.0659386979088989
"254","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","Melosira varians","abundance",876.363636363635,-0.265863140127846,-0.0017314471589731,0.0114832817317477,-0.00134987758053519,-0.235564353946707
"255","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","Centric diatoms","abundance",2076.92307692307,0.222244631594081,0.032432417203817,0.0300692090370566,0.0367990787733593,0.208634137357921
"256","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","unicellular blue-green algae","abundance",10323.8095238095,-0.305214502042962,-0.0388827965882799,0.137793911179748,-0.00497343391480009,-0.193530418748554
"257","CK066_1","CK066","freshwater","periphyton",21,"chem","yes","colonial blue-green algae","abundance",2759.3220338983,-0.531816406455109,-0.020500384786971,0.0457364426880105,-0.0300385692591883,-0.533682602830766
"258","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","Ankistrodesmus falcatus","abundance",25388.4297520661,-0.0106772735134504,0.0321315253006247,0.279122885685652,0.0693552839390611,0.0800141052506096
"259","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","Unicellular green algae","abundance",30295.0819672131,-0.0193496537769139,0.0361065869462405,0.356760206734496,-0.00171870310709592,-0.0423760925804268
"260","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","Scendesmus spp.","abundance",1612.5,0.0736412884870363,0.00692047317661781,0.0207457217306935,0.0104505170088076,0.162421943517995
"261","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","Crucigenia tetrapedia","abundance",2336,-0.659453999702548,-0.0213584178635351,0.0268585699030374,-0.0188056369068655,-0.557710711128976
"262","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","colonial green algae","abundance",842.857144,-0.350641748321515,-0.00437355407279238,0.01182197074041,-0.00357324725818791,-0.293791878056111
"263","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","Dictyosphaerium pulchellum","abundance",1726.31578947368,-0.31463287108384,-0.00809498853382641,0.0184348750433775,-0.00736643717795221,-0.27171296726168
"264","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","Synedra spp.","abundance",1231.73076923077,-0.44459248345803,-0.00754633453997126,0.0160771123686989,-0.0100417505453638,-0.510564326740798
"265","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","Nitzschia sp.","abundance",3288,-0.393950730634078,-0.018924939349172,0.042478786744713,-0.0197663491247237,-0.35159803315713
"266","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","Melosira varians","abundance",876.363636363635,-0.347736072966151,-0.00385680739595122,0.0114832817317477,-0.0039051099407116,-0.333644272047088
"267","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","Centric diatoms","abundance",2076.92307692307,0.250243988126619,0.0227317574338736,0.0300692090370566,0.0189174073743556,0.194481214124806
"268","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","unicellular blue-green algae","abundance",10323.8095238095,-0.151087391025033,-0.0220953526192908,0.137793911179748,-0.0194712972411376,-0.111706158333143
"269","CK066_2","CK066","freshwater","periphyton",21,"chem","yes","colonial blue-green algae","abundance",2759.3220338983,-0.472073396903057,-0.0147551954596392,0.0457364426880105,-0.0171899239970078,-0.334445678999275
"270","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","Ankistrodesmus falcatus","abundance",25388.4297520661,-0.376587071846952,-0.0629214488225155,0.279122885685652,-0.0140731346290637,-0.207460636372057
"271","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","Unicellular green algae","abundance",30295.0819672131,-0.214365289941327,0.0663004222038034,0.356760206734496,0.0233207016628935,-0.178845288522708
"272","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","Scendesmus spp.","abundance",1612.5,-0.0364550662082222,0.0209754434955815,0.0207457217306935,0.0132465949799608,-0.0271016839374645
"273","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","Crucigenia tetrapedia","abundance",2336,-0.486543627977506,-0.010367408731601,0.0268585699030374,-0.0110834918706973,-0.42035785542287
"274","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","colonial green algae","abundance",842.857144,-0.536948938547025,-0.00420703761772985,0.01182197074041,-0.00123006340148833,-0.332632567350779
"275","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","Dictyosphaerium pulchellum","abundance",1726.31578947368,-0.253977547842967,0.00459334925796834,0.0184348750433775,0.000341853085873899,-0.239770166464552
"276","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","Synedra spp.","abundance",1231.73076923077,-0.689042958007173,-0.00862795960251817,0.0160771123686989,-0.0101413261483041,-0.618463615158923
"277","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","Nitzschia sp.","abundance",3288,-0.608917054040894,-0.0217332838841915,0.042478786744713,-0.0210107292528231,-0.493957417873827
"278","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","Melosira varians","abundance",876.363636363635,-0.677649851032672,-0.0074542385976768,0.0114832817317477,-0.00696109741889962,-0.583274419700719
"279","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","Centric diatoms","abundance",2076.92307692307,0.100931907954256,0.0306563927514177,0.0300692090370566,0.0255366200601752,0.103247883986335
"280","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","unicellular blue-green algae","abundance",10323.8095238095,-0.303934829970112,-0.0102125402499553,0.137793911179748,0.00355298104041561,-0.170885962771198
"281","CK066_3","CK066","freshwater","periphyton",21,"chem","yes","colonial blue-green algae","abundance",2759.3220338983,-0.333021582448326,0.00156377650274862,0.0457364426880105,-0.00293344140271118,-0.26871775645102
"282","CK066_4","CK066","freshwater","periphyton",21,"chem","yes","Ankistrodesmus falcatus","abundance",25388.4297520661,-0.623113096686012,-0.142216607110094,0.279122885685652,-0.0819113244049735,-0.453193402156473
"283","CK066_4","CK066","freshwater","periphyton",21,"chem","yes","Unicellular green algae","abundance",30295.0819672131,-0.248871473687538,0.141477064317518,0.356760206734496,0.0712590308342025,-0.247996919237509
"284","CK066_4","CK066","freshwater","periphyton",21,"chem","yes","Scendesmus spp.","abundance",1612.5,-0.382868028365845,0.000902624046517121,0.0207457217306935,0.00283165835460571,-0.266947466592748
"285","CK066_4","CK066","freshwater","periphyton",21,"chem","yes","Crucigenia tetrapedia","abundance",2336,-0.881001933152469,-0.0236443858629196,0.0268585699030374,-0.0200805412501265,-0.752418091665402
"286","CK066_4","CK066","freshwater","periphyton",21,"chem","yes","colonial green algae","abundance",842.857144,-0.723811934072375,-0.00576742445947284,0.01182197074041,-0.00629244436955877,-0.644757180829004
